City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Date,Current Descripion
464,Dong Hoi,VN,17.4833,106.6,74.08,92,67,6.49,2021-04-12 17:26:46,broken clouds
465,Benicarlo,ES,40.4165,0.4271,54.0,60,3,7.0,2021-04-12 17:26:46,clear sky
466,Alta Floresta,BR,-9.8756,-56.0861,91.4,52,40,4.61,2021-04-12 17:26:47,scattered clouds
467,Gazimurskiy Zavod,RU,51.5461,118.3266,16.11,42,10,2.21,2021-04-12 17:26:47,clear sky
468,Kanalion,GR,39.6056,19.8925,62.6,59,0,6.91,2021-04-12 17:26:47,clear sky
469,Flin Flon,CA,54.7682,-101.865,26.6,50,90,12.66,2021-04-12 17:26:48,snow
470,Leninskoye,KZ,41.7589,69.3864,57.2,51,20,2.3,2021-04-12 17:26:48,few clouds
471,Aguimes,ES,27.9054,-15.4461,72.0,73,20,23.02,2021-04-12 17:26:49,few clouds
472,Saint-Pierre,RE,-21.3393,55.4781,78.8,78,0,4.61,2021-04-12 17:26:49,light rain
473,Devaprayag,IN,30.15,78.6167,70.97,35,12,6.2,2021-04-12 17:26:49,few clouds
474,Prado,BR,-17.3411,-39.2208,82.38,55,49,10.42,2021-04-12 17:25:09,scattered clouds
475,Agar,IN,23.7,76.0167,87.87,10,14,5.12,2021-04-12 17:26:50,few clouds
476,Lagunas,PE,-5.2269,-75.6753,82.54,81,98,1.5,2021-04-12 17:26:50,overcast clouds
477,Ilulissat,GL,69.2167,-51.1,33.8,86,75,17.27,2021-04-12 17:26:51,light rain and snow
478,Arlit,NE,18.7369,7.3853,100.49,4,0,4.23,2021-04-12 17:26:51,clear sky
479,Alfatar,BG,43.95,27.2833,51.01,52,6,5.99,2021-04-12 17:26:51,clear sky
480,Skibbereen,IE,51.55,-9.2667,46.4,87,75,8.05,2021-04-12 17:26:52,broken clouds
481,Barela,IN,23.1,80.05,86.32,15,29,3.76,2021-04-12 17:26:52,scattered clouds
482,Kewanee,US,41.2456,-89.9248,55.99,66,5,5.99,2021-04-12 17:26:37,clear sky
483,Vila Velha,BR,-20.3297,-40.2925,89.6,40,20,11.14,2021-04-12 17:26:42,few clouds
484,Livingston,GB,55.9029,-3.5226,50.0,27,0,5.75,2021-04-12 17:26:53,clear sky
485,Riyadh,SA,24.6877,46.7219,91.4,15,0,4.61,2021-04-12 17:26:53,clear sky
486,Katangli,RU,51.7102,143.2326,25.07,96,100,14.74,2021-04-12 17:26:54,light snow
487,Hasaki,JP,35.7333,140.8333,50.0,87,75,1.14,2021-04-12 17:26:54,broken clouds
488,Jaen,ES,38.0,-3.5,71.01,49,100,7.96,2021-04-12 17:25:05,overcast clouds
489,Prince Rupert,CA,54.3161,-130.3201,39.2,65,1,1.54,2021-04-12 17:26:55,clear sky
490,Ancud,CL,-41.8697,-73.8203,60.8,100,90,13.8,2021-04-12 17:26:56,light rain
491,Eureka,US,40.8021,-124.1637,53.01,87,40,3.44,2021-04-12 17:26:56,mist
492,Deputatskiy,RU,69.3,139.9,-9.29,89,100,4.81,2021-04-12 17:26:57,overcast clouds
493,Tuni,IN,17.35,82.55,80.24,81,64,1.61,2021-04-12 17:26:57,broken clouds
494,Ginda,IN,30.6945,78.4932,54.59,50,36,8.32,2021-04-12 17:26:58,scattered clouds
495,Tilichiki,RU,60.4667,166.1,-11.88,94,22,8.43,2021-04-12 17:26:58,few clouds
496,El Dorado,US,38.7666,-120.5177,68.0,26,40,3.0,2021-04-12 17:26:59,scattered clouds
497,Tumpat,MY,6.1978,102.171,82.0,89,20,5.41,2021-04-12 17:26:59,few clouds
498,Porto Novo,BJ,6.4965,2.6036,87.8,58,20,12.66,2021-04-12 17:27:00,few clouds
499,Lalsot,IN,26.5667,76.3333,86.0,23,20,4.88,2021-04-12 17:27:00,haze
500,Erbaa,TR,40.6689,36.5675,48.2,81,75,5.75,2021-04-12 17:27:01,light rain
501,Naryan-Mar,RU,67.6713,53.087,31.5,88,64,19.01,2021-04-12 17:27:02,broken clouds
502,Krasnoarmeysk,RU,51.0239,45.6969,55.31,53,42,10.11,2021-04-12 17:27:02,scattered clouds
503,Laurel,US,39.0993,-76.8483,57.99,87,90,4.61,2021-04-12 17:22:40,overcast clouds
504,Finschhafen,PG,-6.6024,147.8681,77.13,85,100,3.38,2021-04-12 17:27:02,heavy intensity rain
505,Vallenar,CL,-28.5708,-70.7581,82.54,28,0,6.62,2021-04-12 17:27:03,clear sky
506,Nioro,GM,13.35,-15.75,108.72,7,0,3.94,2021-04-12 17:27:03,clear sky
507,Agadez,NE,19.75,10.25,94.75,5,0,6.46,2021-04-12 17:27:03,clear sky
508,Labuhan,ID,-6.8844,112.2051,77.27,89,86,7.85,2021-04-12 17:27:04,overcast clouds
509,Sakyla,FI,61.0333,22.3333,50.0,81,90,9.22,2021-04-12 17:27:04,light rain
510,Buturlino,RU,55.5667,44.8974,38.88,94,100,9.98,2021-04-12 17:27:04,overcast clouds
511,Tianpeng,CN,30.9866,103.9393,64.99,1,100,1.77,2021-04-12 17:27:05,overcast clouds
512,Hamilton,US,39.1834,-84.5333,60.01,72,90,13.8,2021-04-12 17:24:36,overcast clouds
513,Dongsheng,CN,39.8161,109.9776,30.02,28,5,11.45,2021-04-12 17:27:05,clear sky
514,Aklavik,CA,68.2191,-135.0107,10.4,44,100,5.75,2021-04-12 17:27:06,overcast clouds
515,Goderich,CA,43.7501,-81.7165,48.2,100,100,4.61,2021-04-12 17:27:06,overcast clouds
516,Gopalpur,IN,19.2667,84.9167,79.93,67,85,5.35,2021-04-12 17:27:07,overcast clouds
517,Bad Harzburg,DE,51.8833,10.5667,41.0,86,94,7.7,2021-04-12 17:27:07,moderate rain
518,Margherita,IN,27.2833,95.6833,74.52,48,10,2.84,2021-04-12 17:27:07,clear sky
519,Sioux Lookout,CA,50.1001,-91.917,33.8,93,90,12.66,2021-04-12 17:25:56,light rain
520,Winnemucca,US,40.973,-117.7357,46.4,23,1,11.5,2021-04-12 17:27:08,clear sky
521,Ouango,CF,4.3133,22.5552,79.99,67,100,4.65,2021-04-12 17:27:08,light rain
522,Odolena Voda,CZ,50.2334,14.4108,37.0,87,90,5.75,2021-04-12 17:27:09,light rain
523,Yoichi,JP,43.2039,140.7703,46.99,79,100,3.0,2021-04-12 17:27:09,overcast clouds
524,Beringovskiy,RU,63.05,179.3167,7.48,92,100,25.86,2021-04-12 17:27:10,light snow
525,Saint Cloud,US,45.5608,-94.1625,45.0,81,90,16.11,2021-04-12 17:27:10,light rain
526,Ambulu,ID,-8.345,113.6058,76.35,88,15,1.9,2021-04-12 17:27:11,few clouds
527,Bambanglipuro,ID,-7.95,110.2833,78.49,84,98,2.08,2021-04-12 17:27:11,overcast clouds
528,Antalaha,MG,-14.9003,50.2788,76.71,85,80,8.57,2021-04-12 17:27:11,broken clouds
529,Santa Clara,CU,22.4,-79.9667,89.6,48,40,11.5,2021-04-12 17:27:12,scattered clouds
530,Xudat,AZ,41.631,48.681,50.52,78,1,4.0,2021-04-12 17:27:12,clear sky
531,Turan,VN,16.0678,108.2208,78.8,83,40,1.14,2021-04-12 17:26:39,scattered clouds
532,Ailigandi,PA,9.2333,-78.0167,82.99,76,75,7.83,2021-04-12 17:27:13,broken clouds
533,Igarka,RU,67.4667,86.5833,26.55,92,96,12.15,2021-04-12 17:27:13,overcast clouds
534,Iracoubo,GF,5.4802,-53.2011,81.54,79,63,7.85,2021-04-12 17:27:14,broken clouds
535,Nador,MA,35.174,-2.9287,62.6,82,75,10.36,2021-04-12 17:27:14,broken clouds
536,Bardiyah,LY,31.7561,25.0865,59.83,53,1,9.73,2021-04-12 17:27:14,clear sky
537,Wadi Maliz,TN,36.4681,8.5495,64.4,68,40,9.22,2021-04-12 17:27:15,scattered clouds
538,Alyangula,AU,-13.8483,136.4192,69.8,100,12,2.3,2021-04-12 17:27:15,few clouds
539,Mpanda,TZ,-6.3655,31.0409,66.65,94,89,2.26,2021-04-12 17:27:16,overcast clouds
540,Oktyabrskiy,RU,54.4815,53.471,44.31,98,100,5.17,2021-04-12 17:27:16,overcast clouds
541,Usinsk,RU,65.9939,57.5281,33.53,82,45,17.25,2021-04-12 17:27:16,scattered clouds
542,Chingirlau,KZ,51.095,54.0814,52.34,56,20,9.24,2021-04-12 17:27:17,few clouds
543,Port Hueneme,US,34.1478,-119.1951,60.01,77,90,3.69,2021-04-12 17:27:17,overcast clouds
544,Norden,DE,53.6,7.2,44.01,65,35,11.01,2021-04-12 17:27:18,scattered clouds
545,Mata,PT,40.683,-7.4592,62.01,60,79,1.99,2021-04-12 17:27:18,broken clouds
546,Kamaishi,JP,39.2667,141.8833,53.28,78,100,18.1,2021-04-12 17:27:18,overcast clouds
547,Povorino,RU,51.1945,42.2457,57.0,50,86,9.26,2021-04-12 17:27:19,overcast clouds
548,Palmas Bellas,PA,9.2319,-80.0867,88.0,66,54,11.99,2021-04-12 17:27:19,broken clouds
549,Kitui,KE,-1.367,38.0106,71.51,67,72,4.18,2021-04-12 17:27:19,broken clouds
550,Puerto Leguizamo,CO,-0.1934,-74.7819,73.96,97,99,2.89,2021-04-12 17:27:20,overcast clouds
551,Fangshan,CN,39.6983,115.9925,57.0,32,24,1.01,2021-04-12 17:27:20,few clouds
552,Dawlatabad,AF,36.4141,64.9053,68.18,22,100,5.86,2021-04-12 17:27:20,overcast clouds
553,Along,IN,28.1667,94.7667,63.55,90,42,3.51,2021-04-12 17:27:21,scattered clouds
554,Kaabong,UG,3.4836,34.1492,71.96,54,90,9.91,2021-04-12 17:27:21,overcast clouds
555,Riverton,US,40.5219,-111.9391,48.99,45,1,8.05,2021-04-12 17:25:43,clear sky
556,Saryg-Sep,RU,51.5,95.6,36.9,59,100,2.77,2021-04-12 17:27:22,overcast clouds
557,Shieli,KZ,44.1667,66.75,52.93,60,74,4.34,2021-04-12 17:27:22,broken clouds
558,Poum,NC,-20.2333,164.0167,77.97,84,95,8.77,2021-04-12 17:27:23,overcast clouds
559,Sangar,RU,63.9242,127.4739,-10.3,98,43,1.52,2021-04-12 17:27:23,scattered clouds
560,Marfino,RU,55.7028,37.3822,54.0,50,0,13.42,2021-04-12 17:27:23,light rain
561,Bagdarin,RU,54.4333,113.6,11.88,60,0,3.47,2021-04-12 17:27:24,clear sky
562,Katy,US,29.7858,-95.8244,82.99,60,56,1.99,2021-04-12 17:27:24,broken clouds
563,Asau,RO,46.4333,26.4,55.0,29,22,2.28,2021-04-12 17:27:24,few clouds
564,Elko,US,41.0002,-115.5012,46.99,30,10,4.0,2021-04-12 17:27:25,clear sky
565,Llanes,ES,43.4198,-4.7549,53.01,65,58,18.92,2021-04-12 17:27:25,broken clouds
566,Kathu,TH,7.9178,98.3332,86.0,88,20,10.27,2021-04-12 17:27:25,few clouds
567,San Quintin,MX,30.4833,-115.95,60.37,65,81,7.83,2021-04-12 17:27:26,broken clouds
568,Krasavino,RU,60.9614,46.4814,44.26,77,89,9.19,2021-04-12 17:27:26,overcast clouds
569,Dukat,RU,62.55,155.55,-22.74,100,100,4.03,2021-04-12 17:27:27,overcast clouds
570,Kargasok,RU,59.0556,80.8572,32.67,91,92,8.72,2021-04-12 17:27:27,overcast clouds
571,Wittmund,DE,53.5667,7.7833,42.8,61,40,12.66,2021-04-12 17:25:03,scattered clouds
572,Cedar City,US,37.6775,-113.0619,51.01,21,1,3.44,2021-04-12 17:27:28,clear sky
573,Quelimane,MZ,-17.8786,36.8883,80.6,78,75,5.12,2021-04-12 17:27:28,light rain
574,Gilgit,PK,35.9221,74.3087,55.74,58,14,0.83,2021-04-12 17:27:29,few clouds
575,Conceicao Da Barra,BR,-18.5933,-39.7322,88.36,44,50,6.31,2021-04-12 17:24:29,scattered clouds
576,Khasan,RU,42.4308,130.6434,43.54,97,100,6.31,2021-04-12 17:27:30,light rain
577,Hyeres,FR,43.1167,6.1167,59.0,38,0,14.97,2021-04-12 17:27:30,clear sky
578,Basoko,CD,1.2391,23.616,79.21,68,90,2.1,2021-04-12 17:27:30,overcast clouds
579,Lethem,GY,3.3803,-59.7968,85.53,63,54,2.08,2021-04-12 17:27:31,broken clouds
580,Bairnsdale,AU,-37.8333,147.6167,45.0,94,5,4.07,2021-04-12 17:27:31,clear sky
581,Alford,GB,57.2326,-2.703,45.0,50,60,4.0,2021-04-12 17:27:32,broken clouds
582,Taoudenni,ML,22.6783,-3.9836,102.67,7,98,3.15,2021-04-12 17:27:32,overcast clouds
583,Belaya Gora,RU,68.5333,146.4167,-13.04,97,87,6.26,2021-04-12 17:27:33,overcast clouds
584,Pisco,PE,-13.7,-76.2167,75.2,60,0,6.91,2021-04-12 17:26:40,clear sky
585,Ukiah,US,39.1502,-123.2078,66.99,55,1,1.03,2021-04-12 17:27:33,clear sky
586,Kasongo-Lunda,CD,-6.4667,16.8167,72.88,92,84,2.51,2021-04-12 17:27:34,light rain
587,Garowe,SO,8.4054,48.4845,79.32,45,99,19.51,2021-04-12 17:27:34,overcast clouds
588,Malanville,BJ,11.8685,3.3899,105.66,12,3,10.51,2021-04-12 17:27:35,clear sky
589,Abu Kamal,SY,34.4506,40.9171,66.42,25,49,6.64,2021-04-12 17:27:35,scattered clouds
590,Ayutla,MX,20.1167,-104.3333,83.48,14,3,4.74,2021-04-12 17:27:35,clear sky
591,Pangnirtung,CA,66.1451,-65.7125,35.6,100,90,3.74,2021-04-12 17:27:36,light rain
592,Palencia,ES,42.4167,-4.5,55.99,41,47,7.0,2021-04-12 17:27:36,scattered clouds
593,Namatanai,PG,-3.6667,152.4333,76.46,82,100,11.88,2021-04-12 17:27:36,light rain
594,Horta,PT,38.5333,-28.6333,64.4,88,40,14.97,2021-04-12 17:27:37,scattered clouds
595,Mathbaria,BD,22.2876,89.9593,79.0,69,29,7.29,2021-04-12 17:27:37,scattered clouds
596,Coihaique,CL,-45.5752,-72.0662,60.8,55,20,11.5,2021-04-12 17:27:37,few clouds
597,Sinnamary,GF,5.3833,-52.95,81.36,80,40,8.16,2021-04-12 17:27:38,scattered clouds
598,Huicungo,PE,-7.2833,-76.8,82.4,69,40,4.61,2021-04-12 17:23:08,scattered clouds
599,Semenivka,UA,52.1783,32.5818,52.14,84,100,7.02,2021-04-12 17:27:39,overcast clouds
600,Llandrindod Wells,GB,52.2416,-3.3787,46.99,63,84,1.01,2021-04-12 17:27:39,broken clouds
601,San Joaquin,US,37.9333,-121.3011,63.0,51,1,6.91,2021-04-12 17:27:39,clear sky
602,Padang,ID,-0.9492,100.3543,77.88,81,100,2.44,2021-04-12 17:24:20,overcast clouds
603,Ivybridge,GB,50.3904,-3.9191,52.0,57,79,1.99,2021-04-12 17:27:40,broken clouds
604,Eyl,SO,7.9803,49.8164,80.67,67,78,9.64,2021-04-12 17:27:40,broken clouds
605,Tromso,NO,69.6496,18.957,30.99,86,75,9.22,2021-04-12 17:27:41,light snow
606,Kigoma,TZ,-4.8769,29.6267,78.8,78,75,3.87,2021-04-12 17:27:41,moderate rain
607,Pohrebyshche,UA,49.4864,29.2636,53.6,35,0,8.95,2021-04-12 17:27:42,clear sky
608,Najran,SA,17.4924,44.1277,87.8,15,40,11.5,2021-04-12 17:27:42,scattered clouds
609,Henties Bay,NA,-22.116,14.2845,78.98,43,0,8.93,2021-04-12 17:27:43,clear sky
610,Carrara,IT,44.0629,10.0607,55.99,97,93,1.01,2021-04-12 17:27:44,overcast clouds
611,Zhelyabovka,UA,45.3988,34.7578,50.99,86,100,5.66,2021-04-12 17:27:44,overcast clouds
612,Gamba,GA,-2.65,10.0,81.52,79,54,6.13,2021-04-12 17:27:44,light rain
613,Chapada Dos Guimaraes,BR,-15.4606,-55.7497,87.8,62,75,8.05,2021-04-12 17:27:45,broken clouds
614,Srivardhan,IN,18.0333,73.0167,81.32,75,14,1.74,2021-04-12 17:27:45,few clouds
615,Tokur,RU,53.1333,132.9,12.76,94,100,4.32,2021-04-12 17:27:45,light snow
616,Tutoia,BR,-2.7619,-42.2744,89.6,62,20,12.66,2021-04-12 17:27:46,few clouds
617,Kichera,RU,55.9375,110.0997,15.66,90,98,2.24,2021-04-12 17:27:46,overcast clouds
618,Tadine,NC,-21.55,167.8833,76.62,87,100,10.78,2021-04-12 17:27:46,moderate rain
619,Praya,CV,14.9215,-23.5087,86.0,35,0,19.57,2021-04-12 17:24:28,clear sky
620,Nizhniy Kuranakh,RU,58.8353,125.4869,8.6,98,99,2.1,2021-04-12 17:27:47,overcast clouds
621,Mount Gambier,AU,-37.8333,140.7667,53.6,71,100,16.11,2021-04-12 17:27:47,overcast clouds
622,Cap Malheureux,MU,-19.9842,57.6142,73.4,94,75,1.14,2021-04-12 17:27:48,light rain
623,Yeppoon,AU,-23.1333,150.7333,68.0,56,12,4.61,2021-04-12 17:27:48,few clouds
624,Poltavka,RU,54.3663,71.7632,34.9,99,99,7.2,2021-04-12 17:27:48,light rain
625,Hamada,JP,34.8833,132.0833,57.99,52,100,27.58,2021-04-12 17:27:49,light rain
626,San Francisco,US,37.7749,-122.4194,57.0,71,20,4.61,2021-04-12 17:23:21,few clouds
627,Meiganga,CM,6.5167,14.3,82.83,34,84,4.21,2021-04-12 17:27:49,broken clouds
628,Adrar,MR,20.5022,-10.0711,97.38,8,10,3.85,2021-04-12 17:27:50,clear sky
629,Acajutla,SV,13.5928,-89.8275,91.4,43,0,8.05,2021-04-12 17:27:50,clear sky
630,Kismayo,SO,-0.3582,42.5454,83.19,71,11,9.44,2021-04-12 17:27:51,few clouds
631,Kjollefjord,NO,70.9457,27.3465,32.0,74,40,23.02,2021-04-12 17:27:51,light snow
632,San Felipe,VE,10.3399,-68.7425,88.48,51,86,5.97,2021-04-12 17:27:51,overcast clouds
633,Bam,IR,29.106,58.357,77.13,25,78,11.41,2021-04-12 17:27:52,broken clouds
634,Dhamrai,BD,23.9202,90.2109,86.0,58,20,5.75,2021-04-12 17:27:52,haze
635,Harper,LR,4.375,-7.7169,83.75,75,45,8.55,2021-04-12 17:27:52,light rain
636,Cayenne,GF,4.9333,-52.3333,87.8,66,40,11.5,2021-04-12 17:27:53,scattered clouds
637,Mattawa,US,46.7379,-119.9028,41.0,39,77,18.01,2021-04-12 17:27:53,broken clouds
638,Isangel,VU,-19.55,169.2667,77.41,84,79,3.38,2021-04-12 17:27:53,broken clouds
639,Castleblayney,IE,54.1167,-6.7333,46.0,83,95,4.0,2021-04-12 17:27:54,overcast clouds
640,Yangcun,CN,39.3639,117.0603,50.0,27,0,20.13,2021-04-12 17:27:54,clear sky
641,Entre Rios,BR,-11.9419,-38.0844,86.61,48,88,9.01,2021-04-12 17:27:54,overcast clouds
642,Manono,CD,-7.3,27.4167,71.06,94,100,3.47,2021-04-12 17:27:55,overcast clouds
643,Sheridan,US,44.8333,-106.9173,36.0,69,90,20.71,2021-04-12 17:27:55,light snow
644,Mehndawal,IN,26.9753,83.1117,84.81,8,0,7.23,2021-04-12 17:27:56,clear sky
645,Chara,RU,56.9064,118.2631,-0.78,75,41,2.71,2021-04-12 17:27:56,scattered clouds
646,Sindal,DK,57.4712,10.2031,42.8,70,45,19.57,2021-04-12 17:27:57,scattered clouds
647,Evinayong,GQ,1.4368,10.5512,74.89,85,84,3.09,2021-04-12 17:27:57,light rain
648,Bilibino,RU,68.0546,166.4372,-23.69,83,72,4.23,2021-04-12 17:27:58,broken clouds
649,Mineiros,BR,-17.5694,-52.5511,84.58,30,0,3.49,2021-04-12 17:27:58,clear sky
650,Caceres,ES,39.522,-6.3748,66.0,56,82,1.99,2021-04-12 17:27:59,broken clouds
651,Veraval,IN,20.9,70.3667,81.19,62,0,11.68,2021-04-12 17:27:59,clear sky
652,Bonfim,BR,3.0833,-59.95,83.77,63,58,4.34,2021-04-12 17:27:59,broken clouds
653,Tooele,US,40.5308,-112.2983,44.01,52,1,9.22,2021-04-12 17:28:00,clear sky
654,Nhulunbuy,AU,-12.2333,136.7667,77.0,83,74,3.44,2021-04-12 17:28:01,broken clouds
655,Rawlins,US,41.7911,-107.2387,30.2,51,90,8.05,2021-04-12 17:26:26,overcast clouds
656,Danville,US,36.586,-79.395,73.99,31,1,12.66,2021-04-12 17:28:01,clear sky
657,Chamba,IN,32.5667,76.1333,61.9,55,51,10.49,2021-04-12 17:28:01,broken clouds
658,Kloulklubed,PW,7.0419,134.2556,78.8,89,90,4.61,2021-04-12 17:28:02,overcast clouds
659,Charleston,US,32.7766,-79.9309,81.0,22,1,4.61,2021-04-12 17:27:00,clear sky
660,Southbridge,US,42.0751,-72.0334,48.0,83,100,3.0,2021-04-12 17:24:40,overcast clouds
661,Vilyuysk,RU,63.7553,121.6247,-8.1,100,78,2.3,2021-04-12 17:28:03,broken clouds
662,Petropavlovka,RU,50.6114,105.3196,32.18,52,86,4.7,2021-04-12 17:28:03,overcast clouds
663,Victoria Point,AU,-27.5833,153.3,64.0,63,8,1.01,2021-04-12 17:28:03,clear sky
664,Abu Samrah,SY,35.3029,37.1841,50.7,61,100,4.74,2021-04-12 17:28:04,overcast clouds
665,Ibotirama,BR,-12.1853,-43.2206,92.88,32,84,2.17,2021-04-12 17:28:04,broken clouds
666,Oxford,GB,51.7522,-1.256,48.99,40,0,4.61,2021-04-12 17:24:18,clear sky
667,Champerico,GT,14.3,-91.9167,87.8,62,0,6.91,2021-04-12 17:28:05,clear sky
668,Muros,ES,42.7762,-9.0603,66.0,48,0,2.3,2021-04-12 17:28:05,clear sky
669,Makakilo City,US,21.3469,-158.0858,68.0,94,1,6.17,2021-04-12 17:28:05,clear sky
670,Sorland,NO,67.667,12.6934,35.6,64,75,10.29,2021-04-12 17:28:06,broken clouds
671,Anaconda,US,46.1285,-112.9423,26.6,50,90,6.6,2021-04-12 17:28:07,overcast clouds
672,Versmold,DE,52.05,8.15,41.0,70,75,2.3,2021-04-12 17:25:22,broken clouds
673,Sikasso,ML,10.9167,-7.0,105.64,12,9,6.69,2021-04-12 17:28:07,clear sky
674,Kamenka,RU,51.3223,42.7678,57.0,50,71,9.8,2021-04-12 17:28:08,broken clouds
675,Karacakoy,TR,41.4029,28.3834,51.01,66,0,4.61,2021-04-12 17:28:08,clear sky
676,Shishou,CN,29.7226,112.419,60.19,87,86,2.3,2021-04-12 17:28:08,light rain
677,Gorin,RU,51.1983,136.6669,22.14,94,100,10.54,2021-04-12 17:28:09,light snow
678,Poso,ID,-1.3959,120.7524,79.0,79,92,4.32,2021-04-12 17:28:09,overcast clouds
679,Angoche,MZ,-16.2325,39.9086,78.71,79,90,9.44,2021-04-12 17:28:09,overcast clouds
680,Araouane,ML,18.9048,-3.5265,105.3,5,0,6.42,2021-04-12 17:27:33,clear sky
681,Mandan,US,46.8267,-100.8896,33.8,100,90,24.16,2021-04-12 17:28:10,light snow
682,Toppenish,US,46.3774,-120.3087,51.01,35,80,3.29,2021-04-12 17:28:11,broken clouds
683,Sturgeon Falls,CA,46.3646,-79.9326,57.2,51,75,18.41,2021-04-12 17:28:11,broken clouds
684,Praia Da Vitoria,PT,38.7333,-27.0667,64.99,94,40,21.25,2021-04-12 17:28:11,scattered clouds
685,Gat,IL,31.61,34.7642,60.01,57,0,7.96,2021-04-12 17:28:12,clear sky
686,Semnan,IR,35.5729,53.3971,69.6,28,45,4.41,2021-04-12 17:24:21,scattered clouds
687,Bac Lieu,VN,9.285,105.7244,81.95,79,53,10.87,2021-04-12 17:28:13,broken clouds
688,Darhan,MN,49.4867,105.9228,31.91,51,78,2.98,2021-04-12 17:28:13,broken clouds
689,Adamas,GR,36.7333,24.4333,57.2,44,2,4.61,2021-04-12 17:28:14,clear sky
690,Lyubim,RU,58.3625,40.6843,46.51,91,96,8.32,2021-04-12 17:28:15,overcast clouds
691,Wencheng,CN,33.0559,113.7978,60.35,75,100,5.86,2021-04-12 17:28:15,overcast clouds
692,Agirish,RU,61.9247,63.0231,34.61,83,34,10.25,2021-04-12 17:28:15,scattered clouds
693,Orange,US,33.7,-117.7675,63.0,72,90,4.61,2021-04-12 17:28:16,overcast clouds
694,Santo Domingo,DO,18.5001,-69.9886,86.0,62,75,11.5,2021-04-12 17:26:02,broken clouds
695,Puerto Carreno,CO,6.189,-67.4859,83.23,64,100,10.36,2021-04-12 17:28:16,overcast clouds
696,Sur,OM,22.5667,59.5289,83.77,57,32,5.55,2021-04-12 17:28:17,scattered clouds
697,Callaway,US,30.153,-85.5699,82.0,33,40,4.5,2021-04-12 17:28:17,scattered clouds
698,Mandera,KE,3.9366,41.867,89.01,44,99,11.34,2021-04-12 17:28:17,overcast clouds
